========================================================================================================================
CLOSURE ANALYSIS SUMMARY - ALL MACHINES
========================================================================================================================

Machine ID                                 Total Mass     ISRU %   Import %    Unres %
  copper_rod_ingot                                           0.87 kg       0.87 kg
  base_grease_stock_v0                                       0.60 kg       0.60 kg
  cellulose_raw                                              0.38 kg       0.38 kg
  electronic_components_set                                  0.36 kg       0.36 kg
  monochloroacetic_acid                                      0.15 kg       0.15 kg
  mos2_precursor_v0                                          0.03 kg       0.03 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Fiber spinneret v0 (fiber_spinneret_v0)
================================================================================

Machine Total Mass: 40.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):       10.00 kg  ( 25.1%)
  Imported:                   29.86 kg  ( 74.9%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:           39.86 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                       10.00 kg      10.00 kg
  regolith_lunar_mare                                   219321.85 kg       0.00 kg
  solar_irradiance                                     167427.31 kWh       0.00 kg
  regolith_carbonaceous                                   2690.13 kg       0.00 kg
  regolith_polar_psc                                         1.56 kg       0.00 kg
  regolith_lunar_highlands                                   0.12 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                                15.12 kg      15.12 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  electronic_components_set                                  1.50 kg       2.50 kg
  assembly_components                                        2.50 kg       2.50 kg
  temperature_sensing                                     1.00 count       2.00 kg
  control_compute_module_imported                         1.00 count       2.00 kg
  copper_rod_ingot                                           0.63 kg       0.63 kg
  etching_chemicals                                          0.10 kg       0.10 kg
  cellulose_raw                                              0.01 kg       0.01 kg
  monochloroacetic_acid                                      0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: EBM Powder Handling System v0 (ebm_powder_handling_system_v0)
================================================================================

Machine Total Mass: 60.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                14303.17 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        14303.17 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   947314.16 kg       0.00 kg
  solar_irradiance                                     702947.58 kWh       0.00 kg
  regolith_carbonaceous                                   5438.21 kg       0.00 kg
  regolith_polar_psc                                      1428.79 kg       0.00 kg
  regolith_lunar_highlands                                6844.78 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             14287.87 kg   14287.87 kg
  assembly_components                                       12.30 kg      12.30 kg
  fluorite                                                   2.38 kg       2.38 kg
  base_grease_stock_v0                                       0.25 kg       0.25 kg
  copper_rod_ingot                                           0.20 kg       0.20 kg
  electronic_components_set                                  0.15 kg       0.15 kg
  mos2_precursor_v0                                          0.01 kg       0.01 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Hauler (hauler)
================================================================================

Machine Total Mass: 8000.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 5055.19 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         5055.19 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   896883.87 kg       0.00 kg
  solar_irradiance                                     675040.22 kWh       0.00 kg
  regolith_lunar_highlands                                 908.02 kg       0.00 kg
  regolith_polar_psc                                       530.04 kg       0.00 kg
  regolith_carbonaceous                                  21595.16 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              5015.95 kg    5015.95 kg
  assembly_components                                       13.07 kg      13.07 kg
  potassium_hydroxide                                        9.86 kg       9.86 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  electronic_components_set                                2.27 unit       3.27 kg
  control_compute_module_imported                         1.00 count       2.00 kg
  copper_rod_ingot                                           1.77 kg       1.77 kg
  cellulose_raw                                              1.65 kg       1.65 kg
  monochloroacetic_acid                                      0.66 kg       0.66 kg
  nitrile_rubber                                             0.52 kg       0.52 kg
  fluorite                                                   0.32 kg       0.32 kg
  nitrogen_gas                                               0.30 kg       0.30 kg
  epoxy_monomer_v0                                           0.30 kg       0.30 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  zinc_metal_v0                                              0.13 kg       0.13 kg
  graphite_powder                                            0.10 kg       0.10 kg
  cleaning_solvent_or_detergent_v0                           0.10 kg       0.10 kg
  base_grease_stock_v0                                       0.01 kg       0.01 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Powder mixer (powder_mixer)
================================================================================

Machine Total Mass: 80.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    6.46 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            6.46 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   430446.19 kg       0.00 kg
  solar_irradiance                                     305207.23 kWh       0.00 kg
  regolith_carbonaceous                                   5255.26 kg       0.00 kg
  regolith_lunar_highlands                                   0.25 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  electronic_components_set                                  2.00 kg       3.00 kg
  assembly_components                                        2.00 kg       2.00 kg
  copper_rod_ingot                                           1.26 kg       1.26 kg
  etching_chemicals                                          0.20 kg       0.20 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Stewart platform calibrator (stewart_platform_calibrator)
================================================================================

Machine Total Mass: 150.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):     2929.96 kg  ( 96.0%)
  Imported:                  121.61 kg  (  4.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         3051.57 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                     2929.96 kg    2929.96 kg
  regolith_lunar_mare                                  5395262.01 kg       0.00 kg
  solar_irradiance                                    3822327.11 kWh       0.00 kg
  regolith_carbonaceous                                  39820.82 kg       0.00 kg
  regolith_polar_psc                                        64.81 kg       0.00 kg
  regolith_lunar_highlands                                  40.88 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  electronic_components_set                                 23.33 kg      39.33 kg
  import_magnesium_powder                                   23.43 kg      23.43 kg
  copper_rod_ingot                                          20.91 kg      20.91 kg
  assembly_components                                       17.33 kg      17.33 kg
  polymer_printing_feedstock                                 8.00 kg       8.00 kg
  sensor_suite_general                                     1.00 unit       5.00 kg
  etching_chemicals                                          3.46 kg       3.46 kg
  salt_waste                                                 2.71 kg       2.71 kg
  emulsifying_oil                                            0.70 kg       0.70 kg
  voltage_regulator_ic                                    10.86 each       0.22 kg
  corrosion_inhibitor                                        0.21 kg       0.21 kg
  biocide_additive                                           0.14 kg       0.14 kg
  crystal_oscillator_timing                               10.86 each       0.11 kg
  resistor_chip_smd                                      162.88 each       0.03 kg
  epoxy_monomer_v0                                           0.01 kg       0.01 kg
  compiled_firmware_binary                                 5.00 unit       0.01 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Conveyor Belt System (conveyor_belt_system_v0)
================================================================================

Machine Total Mass: 60.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 1894.52 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         1894.52 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                    38684.31 kg       0.00 kg
  regolith_carbonaceous                                    296.81 kg       0.00 kg
  solar_irradiance                                      29574.64 kWh       0.00 kg
  regolith_lunar_highlands                                 909.06 kg       0.00 kg
  regolith_polar_psc                                       189.94 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              1890.91 kg    1890.91 kg
  assembly_components                                        3.03 kg       3.03 kg
  fluorite                                                   0.32 kg       0.32 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  copper_rod_ingot                                           0.08 kg       0.08 kg
  zinc_metal_v0                                              0.03 kg       0.03 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  biocide_additive                                           0.02 kg       0.02 kg
  nitrile_rubber                                             0.00 kg       0.00 kg
  base_grease_stock_v0                                       0.00 kg       0.00 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Hydraulic Pump Unit (Basic) (hydraulic_pump_unit_basic)
================================================================================

Machine Total Mass: 120.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    6.57 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            6.57 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   465317.79 kg       0.00 kg
  regolith_carbonaceous                                   5373.01 kg       0.00 kg
  solar_irradiance                                     331579.68 kWh       0.00 kg
  regolith_polar_psc                                         0.85 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  nitrile_rubber                                             5.18 kg       5.18 kg
  assembly_components                                        1.00 kg       1.00 kg
  seal_material                                              0.24 kg       0.24 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  biocide_additive                                           0.02 kg       0.02 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Delta robot v0 (delta_robot_v0)
================================================================================

Machine Total Mass: 80.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                21776.99 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        21776.99 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   540880.00 kg       0.00 kg
  solar_irradiance                                     391448.14 kWh       0.00 kg
  regolith_carbonaceous                                   5721.69 kg       0.00 kg
  regolith_lunar_highlands                               10407.44 kg       0.00 kg
  regolith_polar_psc                                      2174.83 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             21731.30 kg   21731.30 kg
  assembly_components                                       13.50 kg      13.50 kg
  harmonic_drive_reducer_medium                           3.00 count       6.00 kg
  copper_rod_ingot                                           5.75 kg       5.75 kg
  computer_core_imported                                  1.00 count       5.00 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  electronic_components_set                                2.00 unit       4.00 kg
  fluorite                                                   3.62 kg       3.62 kg
  terminal_block_set                                        1.00 set       2.00 kg
  etching_chemicals                                          0.40 kg       0.40 kg
  emulsifying_oil                                            0.20 kg       0.20 kg
  indicator_light_set                                       1.00 set       0.10 kg
  corrosion_inhibitor                                        0.06 kg       0.06 kg
  biocide_additive                                           0.04 kg       0.04 kg
  polymer_printing_feedstock                                 0.02 kg       0.02 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: High temperature furnace (furnace_high_temp)
================================================================================

Machine Total Mass: 800.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                   10.01 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:           10.01 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   426858.34 kg       0.00 kg
  solar_irradiance                                     303904.16 kWh       0.00 kg
  regolith_carbonaceous                                   5250.01 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  assembly_components                                        7.00 kg       7.00 kg
  copper_rod_ingot                                           1.01 kg       1.01 kg
  electronic_components_set                                  1.00 kg       1.00 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Chemical reactor unit v0 (chemical_reactor_unit_v0)
================================================================================

Machine Total Mass: 1200.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    0.00 kg  (  0.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            0.00 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                     1472.50 kg       0.00 kg
  regolith_carbonaceous                                    105.00 kg       0.00 kg
  solar_irradiance                                        110.50 kWh       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Heat treatment furnace v0 (heat_treatment_furnace_v0)
================================================================================

Machine Total Mass: 600.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 5473.75 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         5473.75 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   436987.59 kg       0.00 kg
  solar_irradiance                                     333673.71 kWh       0.00 kg
  regolith_lunar_highlands                                1070.25 kg       0.00 kg
  regolith_polar_psc                                       545.37 kg       0.00 kg
  regolith_carbonaceous                                  19443.02 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              5452.74 kg    5452.74 kg
  electronic_components_set                                  3.00 kg       5.00 kg
  level_sensor_basic                                      1.00 count       5.00 kg
  sensor_suite_general                                    1.00 count       5.00 kg
  assembly_components                                        2.02 kg       2.02 kg
  control_compute_module_imported                         1.00 count       2.00 kg
  copper_rod_ingot                                           1.26 kg       1.26 kg
  ceramic_insulator_tube                                     0.44 kg       0.44 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  chromium_metal_pure                                        0.05 kg       0.05 kg
  terminal_block_set                                         0.04 kg       0.04 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Cellular Manufacturing Layout (concept) (cellular_manufacturing_layout_v0)
================================================================================

Machine Total Mass: 1.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                    0.00 kg  (  0.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            0.00 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                    35642.00 kg       0.00 kg
  solar_irradiance                                      27510.00 kWh       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Electrical test equipment (electrical_test_equipment)
================================================================================

Machine Total Mass: 40.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):     1171.98 kg  ( 96.1%)
  Imported:                   47.05 kg  (  3.9%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         1219.04 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                     1171.98 kg    1171.98 kg
  regolith_lunar_mare                                  6246552.00 kg       0.00 kg
  solar_irradiance                                    4390678.45 kWh       0.00 kg
  regolith_carbonaceous                                  69062.76 kg       0.00 kg
  regolith_lunar_highlands                                  20.51 kg       0.00 kg
  regolith_polar_psc                                        23.54 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  copper_rod_ingot                                           9.67 kg       9.67 kg
  electronic_components_set                                6.53 unit       9.53 kg
  import_magnesium_powder                                    9.37 kg       9.37 kg
  assembly_components                                        8.63 kg       8.63 kg
  terminal_block_set                                         4.00 kg       4.00 kg
  ground_resistance_tester                                 1.00 unit       3.00 kg
  etching_chemicals                                          1.10 kg       1.10 kg
  salt_waste                                                 1.09 kg       1.09 kg
  multimeter_digital                                       1.00 unit       0.50 kg
  voltage_regulator_ic                                     4.34 each       0.09 kg
  crystal_oscillator_timing                                4.34 each       0.04 kg
  resistor_chip_smd                                       65.15 each       0.01 kg
  epoxy_monomer_v0                                           0.00 kg       0.00 kg
  compiled_firmware_binary                                 2.00 unit       0.00 kg
  polymer_printing_feedstock                                 0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Forging press unit v0 (forging_press_v0)
================================================================================

Machine Total Mass: 850.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 1897.02 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         1897.02 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   647786.70 kg       0.00 kg
  solar_irradiance                                     469635.92 kWh       0.00 kg
  regolith_carbonaceous                                   5902.26 kg       0.00 kg
  regolith_polar_psc                                       189.94 kg       0.00 kg
  regolith_lunar_highlands                                 906.13 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              1890.91 kg    1890.91 kg
  assembly_components                                        2.10 kg       2.10 kg
  electronic_components_set                                1.00 unit       2.00 kg
  copper_rod_ingot                                           1.20 kg       1.20 kg
  fluorite                                                   0.32 kg       0.32 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  epoxy_monomer_v0                                           0.15 kg       0.15 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  biocide_additive                                           0.02 kg       0.02 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Forge or Induction Heater (forge_or_induction_heater)
================================================================================

Machine Total Mass: 1500.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 3114.66 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         3114.66 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   515919.90 kg       0.00 kg
  solar_irradiance                                     395426.55 kWh       0.00 kg
  regolith_lunar_highlands                                1485.64 kg       0.00 kg
  regolith_carbonaceous                                     57.25 kg       0.00 kg
  regolith_polar_psc                                       310.13 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              3101.30 kg    3101.30 kg
  assembly_components                                       12.24 kg      12.24 kg
  fluorite                                                   0.52 kg       0.52 kg
  copper_rod_ingot                                           0.24 kg       0.24 kg
  base_grease_stock_v0                                       0.20 kg       0.20 kg
  electronic_components_set                                  0.12 kg       0.12 kg
  zinc_metal_v0                                              0.03 kg       0.03 kg
  mos2_precursor_v0                                          0.01 kg       0.01 kg
  nitrile_rubber                                             0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Dynamic balancing stand (dynamic_balancing_stand_v0)
================================================================================

Machine Total Mass: 70.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                  305.83 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:          305.83 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   143636.31 kg       0.00 kg
  solar_irradiance                                     110237.18 kWh       0.00 kg
  regolith_carbonaceous                                      4.19 kg       0.00 kg
  regolith_polar_psc                                        30.26 kg       0.00 kg
  regolith_lunar_highlands                                 144.94 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                               302.60 kg     302.60 kg
  assembly_components                                        3.06 kg       3.06 kg
  fluorite                                                   0.05 kg       0.05 kg
  base_grease_stock_v0                                       0.05 kg       0.05 kg
  copper_rod_ingot                                           0.04 kg       0.04 kg
  electronic_components_set                                  0.03 kg       0.03 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Regolith brick press v0 (regolith_brick_press_v0)
================================================================================

Machine Total Mass: 1200.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):      585.99 kg  ( 23.5%)
  Imported:                 1911.61 kg  ( 76.5%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         2497.60 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                      585.99 kg     585.99 kg
  regolith_lunar_mare                                   679998.32 kg       0.00 kg
  solar_irradiance                                     427444.76 kWh       0.00 kg
  regolith_carbonaceous                                   5758.18 kg       0.00 kg
  regolith_polar_psc                                       201.71 kg       0.00 kg
  regolith_lunar_highlands                                 913.63 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              1891.45 kg    1891.45 kg
  nitrile_rubber                                             5.18 kg       5.18 kg
  import_magnesium_powder                                    4.69 kg       4.69 kg
  electronic_components_set                                2.27 unit       4.27 kg
  assembly_components                                        3.17 kg       3.17 kg
  copper_rod_ingot                                           1.47 kg       1.47 kg
  etching_chemicals                                          0.45 kg       0.45 kg
  fluorite                                                   0.32 kg       0.32 kg
  seal_material                                              0.24 kg       0.24 kg
  epoxy_monomer_v0                                           0.15 kg       0.15 kg
  emulsifying_oil                                            0.10 kg       0.10 kg
  voltage_regulator_ic                                     2.17 each       0.04 kg
  corrosion_inhibitor                                        0.03 kg       0.03 kg
  crystal_oscillator_timing                                2.17 each       0.02 kg
  biocide_additive                                           0.02 kg       0.02 kg
  resistor_chip_smd                                       32.58 each       0.01 kg
  compiled_firmware_binary                                 1.00 unit       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Welding Consumables and Filler Material Set (welding_consumables)
================================================================================

Machine Total Mass: 25.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 2250.47 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         2250.47 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                    35675.75 kg       0.00 kg
  regolith_carbonaceous                                     77.50 kg       0.00 kg
  solar_irradiance                                      27567.75 kWh       0.00 kg
  regolith_lunar_highlands                                1075.00 kg       0.00 kg
  regolith_polar_psc                                       224.91 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              2249.10 kg    2249.10 kg
  assembly_components                                        1.00 kg       1.00 kg
  fluorite                                                   0.38 kg       0.38 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Milling machine (CNC) (milling_machine_cnc)
================================================================================

Machine Total Mass: 1200.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                 4052.22 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         4052.22 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  solar_irradiance                                    1271217.22 kWh       0.00 kg
  regolith_lunar_mare                                  1667908.46 kg       0.00 kg
  regolith_carbonaceous                                    715.60 kg       0.00 kg
  regolith_lunar_highlands                                1807.16 kg       0.00 kg
  regolith_polar_psc                                       377.85 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                              3778.49 kg    3778.49 kg
  steel_beam_i_section                                     240.00 kg     240.00 kg
  assembly_components                                       23.10 kg      23.10 kg
  copper_rod_ingot                                           5.46 kg       5.46 kg
  terminal_block_set                                       1.00 unit       2.00 kg
  electronic_components_set                                  1.00 kg       1.00 kg
  material_unannealed                                        1.00 kg       1.00 kg
  fluorite                                                   0.63 kg       0.63 kg
  epoxy_monomer_v0                                           0.45 kg       0.45 kg
  cleaning_solvent_or_detergent_v0                           0.10 kg       0.10 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Heated chemical reactor (alias) (chemical_reactor_heated)
================================================================================

Machine Total Mass: 600.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):      120.00 kg  (  0.1%)
  Imported:               104088.86 kg  ( 99.9%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:       104208.86 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                      120.00 kg     120.00 kg
  regolith_lunar_mare                                   243700.82 kg       0.00 kg
  regolith_carbonaceous                                   7757.21 kg       0.00 kg
  solar_irradiance                                     186508.72 kWh       0.00 kg
  regolith_polar_psc                                     10406.47 kg       0.00 kg
  regolith_lunar_highlands                               49020.00 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                            104064.75 kg  104064.75 kg
  fluorite                                                  17.10 kg      17.10 kg
  assembly_components                                        4.00 kg       4.00 kg
  copper_rod_ingot                                           1.01 kg       1.01 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  electronic_components_set                                  1.00 kg       1.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Air compressor small (air_compressor_small)
================================================================================

Machine Total Mass: 25.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                10106.10 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        10106.10 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   253481.05 kg       0.00 kg
  regolith_lunar_highlands                                4827.48 kg       0.00 kg
  regolith_carbonaceous                                    132.60 kg       0.00 kg
  solar_irradiance                                     194696.82 kWh       0.00 kg
  regolith_polar_psc                                      1009.56 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             10095.63 kg   10095.63 kg
  assembly_components                                        3.01 kg       3.01 kg
  nitrile_rubber                                             2.59 kg       2.59 kg
  fluorite                                                   1.68 kg       1.68 kg
  chromium_metal_pure                                        1.04 kg       1.04 kg
  copper_rod_ingot                                           1.01 kg       1.01 kg
  polymer_printing_feedstock                                 0.52 kg       0.52 kg
  material_unannealed                                        0.50 kg       0.50 kg
  seal_material                                              0.12 kg       0.12 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Polymer pelletizer (pelletizer_v0)
================================================================================

Machine Total Mass: 40.00 kg
