========================================================================================================================
MATERIAL CLOSURE ANALYSIS SUMMARY - ALL MACHINES
========================================================================================================================

Machine ID                                 Total Mass     ISRU %   Import %    Unres %
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity

================================================================================


================================================================================
CLOSURE ANALYSIS: Vapor capture system v0 (vapor_capture_system_v0)
================================================================================

Machine Total Mass: 80.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):     4659.70 kg  ( 99.9%)
  Imported:                    5.06 kg  (  0.1%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         4664.76 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_ore_or_regolith                                     3220.05 kg    3220.05 kg
  regolith_raw                                            1439.65 kg    1439.65 kg
  solar_irradiance                                        140.50 kWh       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  sensor_suite_general                                    1.00 count       5.00 kg
  chromium_metal_pure                                        0.06 kg       0.06 kg

ERRORS/WARNINGS:
--------------------------------------------------------------------------------
  ! Process 'beneficiate_regolith_magnetic_v0' (in recipe 'recipe_meteorite_iron_v0') input 'regolith_powder' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity

================================================================================


================================================================================
CLOSURE ANALYSIS: Solar concentrator (Fresnel) v0 (solar_concentrator_fresnel_v0)
================================================================================

Machine Total Mass: 320.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):     5834.46 kg  (100.0%)
  Imported:                    0.00 kg  (  0.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         5834.46 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_ore_or_regolith                                     4181.94 kg    4181.94 kg
  regolith_raw                                            1252.52 kg    1252.52 kg
  regolith_lunar_highlands                                 400.00 kg     400.00 kg
  solar_irradiance                                        337.97 kWh       0.00 kg

ERRORS/WARNINGS:
--------------------------------------------------------------------------------
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_metal_alloy_bulk_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity

================================================================================


================================================================================
CLOSURE ANALYSIS: Visual odometry system (visual_odometry_system_v0)
================================================================================

Machine Total Mass: 6.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):     1402.81 kg  (100.0%)
  Imported:                    0.05 kg  (  0.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:         1402.87 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_raw                                             975.95 kg     975.95 kg
  raw_ore_or_regolith                                      426.82 kg     426.82 kg
  regolith_lunar_highlands                                   0.04 kg       0.04 kg
  lunar_regolith_raw                                         0.00 kg       0.00 kg
  solar_irradiance                                        101.16 kWh       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  base_grease_stock_v0                                       0.05 kg       0.05 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

ERRORS/WARNINGS:
--------------------------------------------------------------------------------
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'beneficiate_regolith_magnetic_v0' (in recipe 'recipe_meteorite_iron_v0') input 'regolith_powder' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'beneficiate_regolith_magnetic_v0' (in recipe 'recipe_meteorite_iron_v0') input 'regolith_powder' has null/zero quantity
  ! Process 'regolith_crushing_grinding_v0' (in recipe 'recipe_regolith_powder_v0') input 'regolith_coarse_fraction' has null/zero quantity
  ! Process 'beneficiate_regolith_magnetic_v0' (in recipe 'recipe_meteorite_iron_v0') input 'regolith_powder' has null/zero quantity
